,T1,T2,direction,effect size,prevalence_T1,prevalence_T2,pval_naive,pval_bh,pval_by,pval_bonf
337,RosmerTA,Septu,1,0.9424618312300792,0.10141807112629,0.16716163041057241,0.00773342563659316,0.06624818955740498,0.5219496650404274,1.0
96,RM_Type_IV,AbiE,1,0.9359367384214042,0.5162781201277007,0.18371816764422005,0.04666989293225346,0.22003912681616794,1.0,1.0
256,Druantia_III,RM_Type_III,-1,0.9351886994477445,0.1011953374415324,0.1276449625064964,0.0011381536753407755,0.013940030965744045,0.10982933332719287,1.0
651,CAS_Class1-Subtype-I-E,PsyrTA,-1,0.9320164729402001,0.5630521939267948,0.3939973271957829,0.03083786216176402,0.1655859120425155,1.0,1.0
414,PD-T4-3,DS-1,1,0.9316650644649818,0.17644220060880542,0.05306630039349618,0.007045370877654995,0.06105988093967662,0.4810725337068514,1.0
147,CBASS_I,Zorya_TypeII,-1,0.9288002701820343,0.19114262380280644,0.05993392234018858,0.0023489434122906582,0.026173940879810193,0.20621664933450018,1.0
340,RosmerTA,Hachiman,-1,0.9253047236075453,0.10141807112629,0.05739104610587274,0.005090331821149503,0.04867014038028105,0.383457474667227,1.0
157,CBASS_I,Hachiman,-1,0.9248931396557721,0.19114262380280644,0.05739104610587274,0.001479953379288458,0.01740707069924996,0.13714510210027311,1.0
225,Zorya_TypeII,RM_Type_III,-1,0.9225060011505292,0.05993392234018858,0.1276449625064964,0.0038279322333197407,0.03859180659714188,0.30405329807887027,1.0
720,Mokosh_Type_I_A,Lamassu-Mrr,-1,0.9135829013929715,0.052193926794862275,0.16294825154057466,0.010203668885253332,0.07978046780455897,0.6285664366914557,1.0
290,PrrC,BstA,-1,0.902617077985141,0.19463211819734205,0.04382285247605613,0.003786399527659472,0.038434548630077656,0.3028143096056383,1.0
194,RloC,Retron_I_C,-1,0.8925820688208873,0.05859752023164303,0.13601603682530256,0.028186664658455266,0.1558680485963832,1.0,1.0
693,RM_Type_IV_1,Ogmios,1,0.8880693432846462,0.23470562031331205,0.0832095923973569,0.03456776817964079,0.17912388965813864,1.0,1.0
176,CBASS_I,RM_Type_IIG_2,-1,0.8820118336688225,0.19114262380280644,0.0657621204246789,0.0057053695885556,0.05420101109127821,0.42703355024413603,1.0
268,Druantia_III,SDIC3,1,0.8811998354424201,0.1011953374415324,0.19253470933254138,0.006651377057933771,0.058420521256203346,0.4602778084183005,1.0
438,Septu,Ogmios,1,0.8806970830424092,0.16716163041057241,0.0832095923973569,0.008314795434346822,0.06884093203185469,0.5423771072862639,1.0
440,Septu,PD-T7-4,-1,0.8795413940556247,0.16716163041057241,0.046235800727596706,0.03524412258732945,0.18136038081396613,1.0,1.0
315,MazEF,RM_Type_III,-1,0.8787308196071834,0.8877793451629669,0.1276449625064964,0.004589548938971159,0.04445563089905397,0.3502526153837887,1.0
209,RloC,RM_Type_IIG_2,1,0.8763073472250039,0.05859752023164303,0.0657621204246789,0.045937840773245364,0.21820474367291548,1.0,1.0
589,Gao_Tmn,BstA,-1,0.875675010781849,0.10472195411686094,0.04382285247605613,0.007032167499180619,0.06105988093967662,0.4810725337068514,1.0
686,RM_Type_IV_1,RnlAB,-1,0.8740589045649715,0.23470562031331205,0.03732645333729304,0.04938971656037154,0.2259122220446624,1.0,1.0
180,RloC,Zorya_TypeII,1,0.8640007468426968,0.05859752023164303,0.05993392234018858,0.0370666048236171,0.18791969186617788,1.0,1.0
473,Shango,AbiE,1,0.8609373994720914,0.07097780087608582,0.18371816764422005,0.08441873696923347,0.3241154616279896,1.0,1.0
607,Dpd,CAS_Class1-Subtype-I-E,1,0.85908074475009,0.05456975276560992,0.5630521939267948,0.07720111905660934,0.30591459476442523,1.0,1.0
351,RosmerTA,PsyrTA,1,0.8545713299865005,0.10141807112629,0.3939973271957829,0.06403444616008647,0.2703676615648095,1.0,1.0
181,RloC,Druantia_III,1,0.8492821903403763,0.05859752023164303,0.1011953374415324,0.03160080738564362,0.1669847247443129,1.0,1.0
478,Shango,RnlAB,-1,0.8453258749391549,0.07097780087608582,0.03732645333729304,0.012503042455522136,0.09190765752348613,0.7241129362103731,1.0
415,PD-T4-3,PD-T7-4,-1,0.844769221433952,0.17644220060880542,0.046235800727596706,0.01291821425936397,0.09248692527718552,0.7286768135333923,1.0
421,Septu,RM_Type_III,1,0.8363692728317559,0.16716163041057241,0.1276449625064964,0.006649209066395896,0.058420521256203346,0.4602778084183005,1.0
559,RM_Type_III,RM_Type_IV_1,1,0.835754550072372,0.1276449625064964,0.23470562031331205,0.03371181736910561,0.17654032982690643,1.0,1.0
125,Kiwa,BREX_I,-1,0.833091469696442,0.06940010394238622,0.08146484520008909,0.0024795202312844324,0.02726940058225889,0.2148474485846885,1.0
593,Gao_Tmn,PsyrTA,1,0.8328891629745991,0.10472195411686094,0.3939973271957829,0.03989624199310887,0.19708743544595783,1.0,1.0
566,RM_Type_III,RM_Type_IIG_2,-1,0.832009092215244,0.1276449625064964,0.0657621204246789,0.012551646720078882,0.09190765752348613,0.7241129362103731,1.0
373,Mokosh_TypeII,Dpd,-1,0.8317360549832001,0.19156953003192517,0.05456975276560992,0.021594414167624632,0.12904403950169235,1.0,1.0
442,Mok_Hok_Sok,Hachiman,-1,0.8300862360545056,0.6015851213898582,0.05739104610587274,0.0006874615343112341,0.009611490508011784,0.07572605809625853,1.0
455,Mok_Hok_Sok,RnlAB,-1,0.8300203404684093,0.6015851213898582,0.03732645333729304,0.001255307020942814,0.015124918740140247,0.11916470960069388,1.0
424,Septu,Dpd,-1,0.8288900939360401,0.16716163041057241,0.05456975276560992,0.04871144371932991,0.22419366332933827,1.0,1.0
653,CAS_Class1-Subtype-I-E,RnlAB,1,0.8263642052367393,0.5630521939267948,0.03732645333729304,0.06790148476513908,0.27735800703056634,1.0,1.0
505,Hachiman,DS-28,-1,0.8227602335400693,0.05739104610587274,0.09334397505382731,0.008223835767910796,0.06884093203185469,0.5423771072862639,1.0
493,Hachiman,Dpd,-1,0.8212301253502328,0.05739104610587274,0.05456975276560992,0.04691792447632191,0.22003912681616794,1.0,1.0
687,RM_Type_IV_1,DS-17,1,0.8209929973463851,0.23470562031331205,0.10913950553121984,0.0900341360386146,0.33588722356920797,1.0,1.0
82,RM_Type_IV,RosmerTA,-1,0.8189406875403235,0.5162781201277007,0.10141807112629,0.003685049998034537,0.037663752393704716,0.29674143667013475,1.0
389,Mokosh_TypeII,PD-T7-4,-1,0.8185736413237793,0.19156953003192517,0.046235800727596706,0.017871699607644044,0.1112851210862541,0.8767821741697871,1.0
450,Mok_Hok_Sok,AbiE,1,0.8132402062182098,0.6015851213898582,0.18371816764422005,0.01800278870875032,0.11163235508940576,0.8795179269933207,1.0
277,PrrC,RosmerTA,-1,0.8126991067753611,0.19463211819734205,0.10141807112629,0.0006589520073136594,0.009300636903227077,0.07327693554697899,0.9765668748388433
698,RnlAB,Mokosh_Type_I_A,-1,0.8088069757204247,0.03732645333729304,0.052193926794862275,0.016984789478511522,0.10787417929328404,0.8499083842865115,1.0
507,Hachiman,Ogmios,-1,0.8066529409473452,0.05739104610587274,0.0832095923973569,0.00927688338153587,0.07431535768343871,0.5855084691275869,1.0
345,RosmerTA,Gao_Tmn,1,0.8048330660660813,0.10141807112629,0.10472195411686094,0.021984399461291503,0.12965843943678956,1.0,1.0
541,BREX_I,RnlAB,-1,0.8046150333138347,0.08146484520008909,0.03732645333729304,0.014037484487260377,0.09602711082846264,0.7565688763205408,1.0
174,CBASS_I,Lamassu-Mrr,1,0.8022368089924551,0.19114262380280644,0.16294825154057466,0.03740641639711368,0.18791969186617788,1.0,1.0
499,Hachiman,RM_Type_IV_1,-1,0.8017926118782847,0.05739104610587274,0.23470562031331205,0.05999690088145995,0.2584750206579176,1.0,1.0
233,Zorya_TypeII,PsyrTA,1,0.8016753873565942,0.05993392234018858,0.3939973271957829,0.09020453102600862,0.33588722356920797,1.0,1.0
324,MazEF,RM_Type_IV_1,-1,0.8004325711957646,0.8877793451629669,0.23470562031331205,0.06560439374722758,0.2746489026366985,1.0,1.0
577,Retron_I_C,RM_Type_IV_1,-1,0.7979823278775419,0.13601603682530256,0.23470562031331205,0.05123904941776493,0.22956605011501166,1.0,1.0
446,Mok_Hok_Sok,Retron_I_C,1,0.7969368760873614,0.6015851213898582,0.13601603682530256,0.010383865497606462,0.08057009773535485,0.6347876946705538,1.0
167,CBASS_I,SanaTA,1,0.795540971382683,0.19114262380280644,0.2112257777117826,0.0338530429587761,0.1766556678341767,1.0,1.0
626,BstA,RnlAB,-1,0.7919922328831719,0.04382285247605613,0.03732645333729304,0.035025496647444546,0.18086336596345928,1.0,1.0
549,BREX_I,DS-1,-1,0.7892279965415893,0.08146484520008909,0.05306630039349618,0.011319328323790437,0.08602689526080733,0.6777801697801622,1.0
489,Hachiman,BREX_I,-1,0.7876191798197424,0.05739104610587274,0.08146484520008909,0.013180190779194604,0.09301448921317335,0.7328333319456827,1.0
326,MazEF,DS-17,-1,0.7825304886393298,0.8877793451629669,0.10913950553121984,0.06704157665381041,0.27735800703056634,1.0,1.0
175,CBASS_I,DS-28,1,0.7807749230147103,0.19114262380280644,0.09334397505382731,0.019162134588539687,0.11832618108423257,0.932256579312435,1.0
165,CBASS_I,AbiE,1,0.7785097162850695,0.19114262380280644,0.18371816764422005,0.08153047886630543,0.3179688675785912,1.0,1.0
78,RM_Type_IV,Zorya_TypeII,-1,0.7772088611445359,0.5162781201277007,0.05993392234018858,0.017228565130836815,0.10864992988893685,0.85602029113651,1.0
260,Druantia_III,BstA,-1,0.7771591420805426,0.1011953374415324,0.04382285247605613,0.03166174605475838,0.1669847247443129,1.0,1.0
263,Druantia_III,SanaTA,-1,0.7768236987347925,0.1011953374415324,0.2112257777117826,0.045669945059916874,0.21762977034982894,1.0,1.0
718,SDIC3,DS-1,-1,0.7756289959373397,0.19253470933254138,0.05306630039349618,0.008913802702997218,0.07179486742305367,0.5656502804595681,1.0
249,Druantia_III,PD-T4-3,1,0.772436393857247,0.1011953374415324,0.17644220060880542,0.01627203577608754,0.10576823254456899,0.8333162599216287,1.0
623,BstA,SanaTA,-1,0.7721973560273524,0.04382285247605613,0.2112257777117826,0.03940836912279619,0.1953284382608159,1.0,1.0
411,PD-T4-3,DS-28,-1,0.771406116409071,0.17644220060880542,0.09334397505382731,0.006661989266058276,0.058420521256203346,0.4602778084183005,1.0
380,Mokosh_TypeII,RnlAB,-1,0.7713879499388218,0.19156953003192517,0.03732645333729304,0.017032765151571164,0.10787417929328404,0.8499083842865115,1.0
545,BREX_I,Lamassu-Mrr,1,0.7709074776762346,0.08146484520008909,0.16294825154057466,0.05764211564644996,0.2512518099648201,1.0,1.0
519,PD-Lambda-1,PsyrTA,-1,0.7685583351282258,0.08623505828198084,0.3939973271957829,0.04649086347181793,0.22003912681616794,1.0,1.0
688,RM_Type_IV_1,SDIC3,1,0.7682862587708132,0.23470562031331205,0.19253470933254138,0.03326884558555117,0.17483840126874764,1.0,1.0
399,PD-T4-3,Dpd,1,0.7682648838508674,0.17644220060880542,0.05456975276560992,0.05052372180112424,0.22916296909047892,1.0,1.0
293,PrrC,SanaTA,1,0.7674615466388306,0.19463211819734205,0.2112257777117826,0.019908783433025747,0.12129402236558273,0.955639312833803,1.0
230,Zorya_TypeII,AbiE,-1,0.7589007227638472,0.05993392234018858,0.18371816764422005,0.06774361053111948,0.27735800703056634,1.0,1.0
151,CBASS_I,RosmerTA,1,0.7566742653047237,0.19114262380280644,0.10141807112629,0.013405440783928562,0.09327165841212268,0.7348594911229687,1.0
410,PD-T4-3,Lamassu-Mrr,-1,0.7555482255063444,0.17644220060880542,0.16294825154057466,0.01656268608356313,0.10640923112472465,0.838366495957343,1.0
12,RM_Type_II,Septu,-1,0.7554558563407892,0.48999554532630485,0.16716163041057241,0.0008356217343816003,0.010863082546960803,0.08558697731323789,1.0
492,Hachiman,Gao_Tmn,-1,0.754230163677889,0.05739104610587274,0.10472195411686094,0.0099376714338587,0.0787573746790299,0.6205057920498034,1.0
512,PD-Lambda-1,Retron_I_C,-1,0.7428640626384074,0.08623505828198084,0.13601603682530256,0.046916624432193466,0.22003912681616794,1.0,1.0
480,Shango,SDIC3,-1,0.7381001686042514,0.07097780087608582,0.19253470933254138,0.0027691858852349864,0.02973864841969746,0.23430191353329027,1.0
140,Kiwa,Lamassu-Mrr,-1,0.7356718861812694,0.06940010394238622,0.16294825154057466,0.030523052732032617,0.1644915059958994,1.0,1.0
1,RM_Type_II,RM_Type_IV,1,0.731324600923196,0.48999554532630485,0.5162781201277007,0.00013614062162238115,0.0022547405216571115,0.017764425984988487,0.20176040124436886
246,Druantia_III,MazEF,1,0.7308678103882189,0.1011953374415324,0.8877793451629669,0.04063584816574923,0.1994116787471535,1.0,1.0
68,RM_Type_I,Mokosh_Type_I_A,1,0.7298010266320288,0.6987155690845646,0.052193926794862275,0.008370131365343939,0.0689140815746651,0.5429534306488014,1.0
254,Druantia_III,PD-Lambda-1,1,0.7278379136834039,0.1011953374415324,0.08623505828198084,0.0379188128933058,0.1892110461544754,1.0,1.0
506,Hachiman,RM_Type_IIG_2,-1,0.7267792451298782,0.05739104610587274,0.0657621204246789,0.0630806801112572,0.26710162264252335,1.0,1.0
501,Hachiman,DS-17,-1,0.7259677408080478,0.05739104610587274,0.10913950553121984,0.06752703849884435,0.27735800703056634,1.0,1.0
594,Gao_Tmn,RM_Type_IV_1,1,0.7249757057899395,0.10472195411686094,0.23470562031331205,0.0510054470701213,0.22956605011501166,1.0,1.0
310,MazEF,Mok_Hok_Sok,1,0.722737854305133,0.8877793451629669,0.6015851213898582,7.990235630312104e-05,0.0014440889273320168,0.0113775446083158,0.11841529204122538
73,RM_Type_I,DS-1,-1,0.7226940446772046,0.6987155690845646,0.05306630039349618,0.025662759257232146,0.14627772776622325,1.0,1.0
520,PD-Lambda-1,RM_Type_IV_1,-1,0.7209901413813715,0.08623505828198084,0.23470562031331205,0.03759232827022122,0.18821564356914813,1.0,1.0
178,CBASS_I,DS-1,-1,0.7189761522140928,0.19114262380280644,0.05306630039349618,0.019628811063049464,0.1207049709354328,0.9509983528511619,1.0
711,DS-17,DS-1,-1,0.7176396251984309,0.10913950553121984,0.05306630039349618,0.04789581040475177,0.22391669091432848,1.0,1.0
291,PrrC,AbiE,1,0.7150609513118639,0.19463211819734205,0.18371816764422005,0.07993296682547807,0.3133879810459219,1.0,1.0
591,Gao_Tmn,CAS_Class1-Subtype-I-E,-1,0.7105674248223043,0.10472195411686094,0.5630521939267948,0.012589240537967398,0.09190765752348613,0.7241129362103731,1.0
148,CBASS_I,Druantia_III,-1,0.7105650743115923,0.19114262380280644,0.1011953374415324,0.013382934309046045,0.09327165841212268,0.7348594911229687,1.0
636,AbiE,CAS_Class1-Subtype-I-E,-1,0.7092510693798431,0.18371816764422005,0.5630521939267948,0.08508797979743284,0.32577777296368904,1.0,1.0
287,PrrC,Retron_I_C,1,0.708761509373822,0.19463211819734205,0.13601603682530256,0.03627159373013274,0.18472337425449045,1.0,1.0
248,Druantia_III,Mokosh_TypeII,-1,0.7023738477840408,0.1011953374415324,0.19156953003192517,0.02521824740257078,0.14485830484732518,1.0,1.0
361,RosmerTA,DS-1,1,0.6970391977543549,0.10141807112629,0.05306630039349618,0.06171381510430621,0.2635731238748755,1.0,1.0
304,PrrC,DS-1,-1,0.6959504389653984,0.19463211819734205,0.05306630039349618,0.015518338565215319,0.10332725771312154,0.814084549528364,1.0
306,MazEF,RosmerTA,1,0.6953649934198468,0.8877793451629669,0.10141807112629,0.02877974789067355,0.15855608317464015,1.0,1.0
732,DS-28,Ogmios,-1,0.6953368052894331,0.09334397505382731,0.0832095923973569,0.015687615991711663,0.10348026727222132,0.8152900660663053,1.0
95,RM_Type_IV,BstA,-1,0.6934992530067029,0.5162781201277007,0.04382285247605613,0.02914494281045426,0.15908904741687108,1.0,1.0
81,RM_Type_IV,MazEF,1,0.6929761636367692,0.5162781201277007,0.8877793451629669,0.012532839124036039,0.09190765752348613,0.7241129362103731,1.0
682,PsyrTA,RM_Type_IIG_2,1,0.6854983584899605,0.3939973271957829,0.0657621204246789,0.1297902082290825,0.42863638666679493,1.0,1.0
736,RM_Type_IIG_2,DS-1,-1,0.6843179959207446,0.0657621204246789,0.05306630039349618,0.04338673543003232,0.2080878378877278,1.0,1.0
301,PrrC,DS-28,-1,0.6781876470787606,0.19463211819734205,0.09334397505382731,0.016262093756949578,0.10576823254456899,0.8333162599216287,1.0
633,BstA,Ogmios,1,0.6770243965623841,0.04382285247605613,0.0832095923973569,0.06781193278661043,0.27735800703056634,1.0,1.0
646,AbiE,RM_Type_IIG_2,-1,0.6742719786066264,0.18371816764422005,0.0657621204246789,0.0921863878001808,0.3423343273575795,1.0,1.0
352,RosmerTA,RM_Type_IV_1,1,0.6737649131054567,0.10141807112629,0.23470562031331205,0.08370109014933275,0.32303389479508104,1.0,1.0
6,RM_Type_II,Druantia_III,-1,0.6736093103684911,0.48999554532630485,0.1011953374415324,0.008504422964065492,0.06925030127881901,0.5456024051058477,1.0
42,RM_Type_I,Zorya_TypeII,1,0.6728816965805061,0.6987155690845646,0.05993392234018858,0.029080228754470215,0.15908904741687108,1.0,1.0
494,Hachiman,BstA,-1,0.6718581706855046,0.05739104610587274,0.04382285247605613,0.05602923605538698,0.24566665039669677,1.0,1.0
655,CAS_Class1-Subtype-I-E,SDIC3,1,0.6652123195027868,0.5630521939267948,0.19253470933254138,0.02536684523409225,0.14514928431245064,1.0,1.0
108,RM_Type_IV,Ogmios,-1,0.6649752782737587,0.5162781201277007,0.0832095923973569,0.0076507462044292105,0.06592096438932611,0.5193715558420836,1.0
10,RM_Type_II,Mokosh_TypeII,1,0.664621658437504,0.48999554532630485,0.19156953003192517,0.00169815336009459,0.019358948305078328,0.15252336178356968,1.0
595,Gao_Tmn,RnlAB,-1,0.6634538140551101,0.10472195411686094,0.03732645333729304,0.017643175918606355,0.11032568232647517,0.8692230432314317,1.0
630,BstA,Lamassu-Mrr,-1,0.6621332541584564,0.04382285247605613,0.16294825154057466,0.06909600270682928,0.2805487014014274,1.0,1.0
54,RM_Type_I,BREX_I,-1,0.6606937500877523,0.6987155690845646,0.08146484520008909,0.015547893704471055,0.10332725771312154,0.814084549528364,1.0
418,Septu,Hachiman,-1,0.658351115626214,0.16716163041057241,0.05739104610587274,0.060933688078920814,0.261322959399488,1.0,1.0
477,Shango,RM_Type_IV_1,-1,0.6490762295197852,0.07097780087608582,0.23470562031331205,0.05925816286359283,0.2560367270082932,1.0,1.0
183,RloC,MazEF,1,0.6490158964853843,0.05859752023164303,0.8877793451629669,0.04040214798323531,0.19892353259519843,1.0,1.0
171,CBASS_I,DS-17,-1,0.6484771824826502,0.19114262380280644,0.10913950553121984,0.04314190036329863,0.2080878378877278,1.0,1.0
398,PD-T4-3,Gao_Tmn,-1,0.6482010156840621,0.17644220060880542,0.10472195411686094,0.005957549702364914,0.05588030796775191,0.4402642279129858,1.0
212,RloC,PD-T7-4,-1,0.6451704441252138,0.05859752023164303,0.046235800727596706,0.06793586811882293,0.27735800703056634,1.0,1.0
197,RloC,BstA,-1,0.643749849355961,0.05859752023164303,0.04382285247605613,0.04837553842139465,0.22416675530814925,1.0,1.0
543,BREX_I,SDIC3,-1,0.6400083736499671,0.08146484520008909,0.19253470933254138,0.006151863848928036,0.05698163890069593,0.4489412848316611,1.0
145,Kiwa,PD-T7-4,-1,0.6378756626136339,0.06940010394238622,0.046235800727596706,0.05798922557749325,0.25202355514910557,1.0,1.0
459,Mok_Hok_Sok,Lamassu-Mrr,1,0.6347137799123777,0.6015851213898582,0.16294825154057466,0.02706262702180849,0.15249738876927826,1.0,1.0
192,RloC,BREX_I,-1,0.6271083295849719,0.05859752023164303,0.08146484520008909,0.027741115495145314,0.15455764347295245,1.0,1.0
29,RM_Type_II,DS-17,-1,0.6260939075883187,0.48999554532630485,0.10913950553121984,0.027729246653793865,0.15455764347295245,1.0,1.0
413,PD-T4-3,Ogmios,-1,0.6257942703835897,0.17644220060880542,0.0832095923973569,0.0063993552530512005,0.05782832003062121,0.4556120321398214,1.0
552,RM_Type_III,Gao_Tmn,-1,0.6257274217956829,0.1276449625064964,0.10472195411686094,0.012583236562939977,0.09190765752348613,0.7241129362103731,1.0
35,RM_Type_II,Ogmios,-1,0.6238969853739369,0.48999554532630485,0.0832095923973569,0.0035741225084747977,0.037040905996920635,0.2918342162563393,1.0
532,BREX_I,Retron_I_C,1,0.6238906657026598,0.08146484520008909,0.13601603682530256,0.12488535593655939,0.4155452627785373,1.0,1.0
243,Zorya_TypeII,DS-1,-1,0.6228473530464335,0.05993392234018858,0.05306630039349618,0.06724552923184854,0.27735800703056634,1.0,1.0
34,RM_Type_II,RM_Type_IIG_2,-1,0.6204371461312109,0.48999554532630485,0.0657621204246789,0.030085076630563767,0.16272293272443614,1.0,1.0
26,RM_Type_II,PsyrTA,1,0.6194954436366806,0.48999554532630485,0.3939973271957829,0.04162534274743019,0.20359326056663876,1.0,1.0
342,RosmerTA,BREX_I,-1,0.6169833774299014,0.10141807112629,0.08146484520008909,0.0291985296203704,0.15908904741687108,1.0,1.0
548,BREX_I,Ogmios,1,0.616898324803428,0.08146484520008909,0.0832095923973569,0.06248316361878295,0.2653296518138577,1.0,1.0
168,CBASS_I,PsyrTA,1,0.6110960208089038,0.19114262380280644,0.3939973271957829,0.08250706384065984,0.3200928497692615,1.0,1.0
347,RosmerTA,BstA,1,0.6101226720569805,0.10141807112629,0.04382285247605613,0.10078048032673781,0.3651752367829473,1.0,1.0
103,RM_Type_IV,SDIC3,-1,0.6098953762046433,0.5162781201277007,0.19253470933254138,0.0039140376192446326,0.03919326859270639,0.3087920371933546,1.0
647,AbiE,Ogmios,-1,0.6090756251853701,0.18371816764422005,0.0832095923973569,0.1051633670887651,0.37645437204239096,1.0,1.0
235,Zorya_TypeII,RnlAB,1,0.6088481710886611,0.05993392234018858,0.03732645333729304,0.14970189839328624,0.4730452311702563,1.0,1.0
184,RloC,RosmerTA,-1,0.6049890426267132,0.05859752023164303,0.10141807112629,0.044624114740920734,0.21333205821304685,1.0,1.0
652,CAS_Class1-Subtype-I-E,RM_Type_IV_1,-1,0.6044870204252195,0.5630521939267948,0.23470562031331205,0.13422524822305743,0.434421870403965,1.0,1.0
403,PD-T4-3,SanaTA,-1,0.5971225529538322,0.17644220060880542,0.2112257777117826,0.04330543594078411,0.2080878378877278,1.0,1.0
132,Kiwa,CAS_Class1-Subtype-I-E,1,0.595117211007412,0.06940010394238622,0.5630521939267948,0.06232259332772127,0.2653296518138577,1.0,1.0
170,CBASS_I,RnlAB,-1,0.5926732047755098,0.19114262380280644,0.03732645333729304,0.031366926392812494,0.1667398229406092,1.0,1.0
313,MazEF,PD-Lambda-1,1,0.5918019118574486,0.8877793451629669,0.08623505828198084,0.038563022683148554,0.19177986448465154,1.0,1.0
365,Mokosh_TypeII,Mok_Hok_Sok,1,0.5911594681760646,0.19156953003192517,0.6015851213898582,0.0032193136711631412,0.03407873471902696,0.2684961549958236,1.0
91,RM_Type_IV,RM_Type_III,-1,0.5890711702301403,0.5162781201277007,0.1276449625064964,0.010005378740753277,0.07887218773295934,0.6214103697513391,1.0
385,Mokosh_TypeII,DS-28,-1,0.5867397210317663,0.19156953003192517,0.09334397505382731,0.04333828554825775,0.2080878378877278,1.0,1.0
57,RM_Type_I,Gao_Tmn,1,0.5855981727466887,0.6987155690845646,0.10472195411686094,0.013284544213518861,0.09327165841212268,0.7348594911229687,1.0
675,PsyrTA,RM_Type_IV_1,1,0.5851466731807838,0.3939973271957829,0.23470562031331205,0.16873169221898573,0.5,1.0,1.0
363,Mokosh_TypeII,PD-T4-3,1,0.584729358957796,0.19156953003192517,0.17644220060880542,0.015049154375992135,0.10091785875665314,0.7951016160070229,1.0
395,PD-T4-3,BREX_I,-1,0.5846380689452636,0.17644220060880542,0.08146484520008909,0.015710566893555867,0.10348026727222132,0.8152900660663053,1.0
717,SDIC3,Ogmios,-1,0.5843003917731369,0.19253470933254138,0.0832095923973569,0.013137185331037502,0.09301448921317335,0.7328333319456827,1.0
514,PD-Lambda-1,Dpd,-1,0.5796102444976405,0.08623505828198084,0.05456975276560992,0.09643851355731539,0.3546448563075469,1.0,1.0
107,RM_Type_IV,RM_Type_IIG_2,-1,0.5787925815677549,0.5162781201277007,0.0657621204246789,0.06816272778355753,0.27751967740448424,1.0,1.0
136,Kiwa,RnlAB,-1,0.5783818831304243,0.06940010394238622,0.03732645333729304,0.05142775211753298,0.22956605011501166,1.0,1.0
427,Septu,CAS_Class1-Subtype-I-E,-1,0.5741949399949072,0.16716163041057241,0.5630521939267948,0.13398745134047854,0.434421870403965,1.0,1.0
701,RnlAB,RM_Type_IIG_2,1,0.5731192105375681,0.03732645333729304,0.0657621204246789,0.16817472982762727,0.5,1.0,1.0
288,PrrC,Gao_Tmn,-1,0.5720766306693481,0.19463211819734205,0.10472195411686094,0.013907360834953624,0.09586376166233149,0.7552818971122576,1.0
554,RM_Type_III,BstA,-1,0.5687637910328192,0.1276449625064964,0.04382285247605613,0.05854856587472701,0.25371045212381704,1.0,1.0
407,PD-T4-3,DS-17,-1,0.5658850386114302,0.17644220060880542,0.10913950553121984,0.05327335224389662,0.23638056295046347,1.0,1.0
381,Mokosh_TypeII,DS-17,-1,0.5639178925102099,0.19156953003192517,0.10913950553121984,0.07924294301525926,0.3115067415082605,1.0,1.0
409,PD-T4-3,Mokosh_Type_I_A,-1,0.5619175065772648,0.17644220060880542,0.052193926794862275,0.03139029055359647,0.1667398229406092,1.0,1.0
70,RM_Type_I,DS-28,1,0.5593687631168802,0.6987155690845646,0.09334397505382731,0.03729867208439828,0.18791969186617788,1.0,1.0
11,RM_Type_II,PD-T4-3,1,0.554372866768651,0.48999554532630485,0.17644220060880542,0.0036552603839649,0.03761872145163876,0.29638665135019154,1.0
569,RM_Type_III,PD-T7-4,-1,0.5513729276622421,0.1276449625064964,0.046235800727596706,0.08221015991472014,0.31977810234544685,1.0,1.0
689,RM_Type_IV_1,Mokosh_Type_I_A,1,0.5479469216555972,0.23470562031331205,0.052193926794862275,0.13425453214913358,0.434421870403965,1.0,1.0
452,Mok_Hok_Sok,SanaTA,1,0.546655918908313,0.6015851213898582,0.2112257777117826,0.042129936865025114,0.20538344221699745,1.0,1.0
72,RM_Type_I,Ogmios,1,0.5451928399164505,0.6987155690845646,0.0832095923973569,0.025928473864050883,0.147226046998174,1.0,1.0
739,Ogmios,PD-T7-4,-1,0.541811475567825,0.0832095923973569,0.046235800727596706,0.0887554504914842,0.333001462350328,1.0,1.0
709,DS-17,RM_Type_IIG_2,1,0.5416719993191481,0.10913950553121984,0.0657621204246789,0.19422255337623906,0.5,1.0,1.0
654,CAS_Class1-Subtype-I-E,DS-17,1,0.5401380091404501,0.5630521939267948,0.10913950553121984,0.17210839041699078,0.5,1.0,1.0
530,PD-Lambda-1,PD-T7-4,-1,0.5384566707842955,0.08623505828198084,0.046235800727596706,0.10253831695956564,0.36973670494909067,1.0,1.0
382,Mokosh_TypeII,SDIC3,-1,0.5382053245252053,0.19156953003192517,0.19253470933254138,0.019970135936033865,0.12129402236558273,0.955639312833803,1.0
401,PD-T4-3,AbiE,-1,0.5364871365525026,0.17644220060880542,0.18371816764422005,0.12153621206117904,0.409356059715153,1.0,1.0
392,PD-T4-3,Shango,-1,0.5360693970734979,0.17644220060880542,0.07097780087608582,0.020393117230353842,0.1228662692238257,0.9680265754368012,1.0
5,RM_Type_II,Zorya_TypeII,-1,0.5334735476946147,0.48999554532630485,0.05993392234018858,0.03731086568212702,0.18791969186617788,1.0,1.0
214,Zorya_TypeII,PrrC,-1,0.5334093084207531,0.05993392234018858,0.19463211819734205,0.04864260740667753,0.22419366332933827,1.0,1.0
